x,y,z,class,sound_path,GT,SA
8.140986,3.8547945,-2.5467517,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_207.0-211.5.wav,,
9.375865,5.240803,-3.4823909,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_211.5-216.0.wav,,
9.030121,4.7147417,-3.2039201,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_216.0-220.5.wav,,
4.628195,1.3184009,0.17296244,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_22.5-27.0.wav,,
8.534277,4.45065,-3.0325232,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_220.5-225.0.wav,,
6.158224,1.6608821,-0.53639835,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_225.0-229.5.wav,,
4.5130963,0.98047,-0.016221097,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_229.5-234.0.wav,,
8.03498,3.608498,-2.3740637,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_234.0-238.5.wav,,
8.517859,4.2470927,-2.8369117,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_238.5-243.0.wav,,
7.659727,3.434146,-2.0596938,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_243.0-247.5.wav,,
7.8033137,3.5728467,-2.2142787,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_247.5-252.0.wav,,
7.831837,3.5880837,-2.1936285,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_252.0-256.5.wav,,
7.4582596,2.8682272,-1.2406576,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_256.5-261.0.wav,,
6.9187765,1.8540883,-0.49213848,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_261.0-265.5.wav,,
6.760263,1.9871266,-0.45783913,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_265.5-270.0.wav,,
5.390793,1.6504425,-0.27197322,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_27.0-31.5.wav,,
7.5620346,3.025017,-1.6411911,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_270.0-274.5.wav,,
7.875838,3.850138,-2.274607,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_274.5-279.0.wav,,
9.533773,5.235548,-2.8912547,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_279.0-283.5.wav,,
8.5988,4.442415,-3.0159366,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_283.5-288.0.wav,,
9.030495,4.7270713,-3.2131553,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_288.0-292.5.wav,,
4.4562817,0.96196187,0.017312717,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_292.5-297.0.wav,,
9.000533,4.823487,-3.2886944,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_297.0-301.5.wav,,
7.5984373,3.0961096,-1.6959473,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_301.5-306.0.wav,,
7.862252,3.610084,-2.1347961,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_306.0-310.5.wav,,
8.522072,4.4681683,-3.0636597,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_31.5-36.0.wav,,
8.334106,3.7717993,-2.2802107,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_310.5-315.0.wav,,
8.262018,3.885323,-2.5247269,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_315.0-319.5.wav,,
9.009674,4.6942964,-3.214456,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_319.5-324.0.wav,,
7.6431723,3.2242973,-1.841015,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_324.0-328.5.wav,,
8.402614,3.8026624,-2.3028297,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_328.5-333.0.wav,,
10.676385,7.0950966,-4.8847213,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_333.0-337.5.wav,,
7.88812,3.6063123,-2.0384684,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_337.5-342.0.wav,,
9.491088,5.2336917,-3.0187106,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_342.0-346.5.wav,,
7.6524687,3.17322,-1.7524854,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_346.5-351.0.wav,,
7.608728,3.1283414,-1.7146593,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_351.0-355.5.wav,,
8.409661,3.8115547,-2.3077137,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_355.5-360.0.wav,,
8.355202,4.37545,-2.5512068,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_36.0-40.5.wav,,
7.7051516,3.7063425,-2.40212,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_360.0-364.5.wav,,
7.7058725,3.7682052,-2.4347694,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_364.5-369.0.wav,,
8.407954,3.8019395,-2.3039396,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_369.0-373.5.wav,,
8.414529,3.7787938,-2.277377,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_373.5-378.0.wav,,
6.7163725,2.591923,-0.86700314,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_378.0-382.5.wav,,
6.805187,2.5715535,-0.9866882,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_382.5-387.0.wav,,
6.869983,2.478901,-1.1979257,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_387.0-391.5.wav,,
8.399423,3.8029523,-2.3077903,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_391.5-396.0.wav,,
6.840796,2.4939609,-1.0637721,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_396.0-400.5.wav,,
5.356232,1.6166779,-0.27302745,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_4.5-9.0.wav,,
8.096154,4.0396843,-2.694829,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_40.5-45.0.wav,,
9.438637,5.286122,-3.5908377,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_400.5-405.0.wav,,
9.526626,5.34564,-3.392966,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_405.0-409.5.wav,,
9.627868,5.521916,-3.6460783,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_409.5-414.0.wav,,
6.8245225,2.506524,-1.1412566,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_414.0-418.5.wav,,
6.857791,2.3920312,-1.1594464,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_418.5-423.0.wav,,
7.787295,3.7090847,-2.4390604,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_423.0-427.5.wav,,
8.128132,4.204234,-2.8743622,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_427.5-432.0.wav,,
6.8239136,1.8937714,-0.5691185,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_432.0-436.5.wav,,
7.747064,3.554038,-2.1654139,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_436.5-441.0.wav,,
6.8348165,1.897593,-0.6013038,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_441.0-445.5.wav,,
6.8561473,2.1250255,-1.0596317,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_445.5-450.0.wav,,
8.4842415,4.471004,-3.0678046,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_45.0-49.5.wav,,
9.488877,5.2502065,-3.0156934,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_450.0-454.5.wav,,
9.49598,5.2553506,-3.030896,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_454.5-459.0.wav,,
5.393678,1.7090652,-0.21537212,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_459.0-463.5.wav,,
6.835443,2.1156063,-1.0617223,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_463.5-468.0.wav,,
7.6140604,3.128579,-1.7317346,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_468.0-472.5.wav,,
9.537661,5.2392817,-2.8835156,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_472.5-477.0.wav,,
4.7747407,1.3476396,-0.055376235,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_477.0-481.5.wav,,
4.9580073,1.2974601,-0.18860348,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_481.5-486.0.wav,,
6.5178957,1.7987489,-0.6182502,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_486.0-490.5.wav,,
7.8366466,3.8379672,-2.592334,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_49.5-54.0.wav,,
6.911544,2.1095755,-1.0653857,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_490.5-495.0.wav,,
5.5625176,1.3040274,-0.4495451,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_495.0-499.5.wav,,
6.638942,1.9826213,-0.51022804,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_499.5-504.0.wav,,
4.834627,1.4205382,-0.10635044,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_504.0-508.5.wav,,
6.852474,1.9018221,-0.56001973,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_508.5-513.0.wav,,
4.8136005,1.5870225,0.13212231,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_513.0-517.5.wav,,
7.4959846,2.945646,-0.94753957,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_517.5-522.0.wav,,
8.313356,3.9559562,-2.5043485,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_522.0-526.5.wav,,
10.78231,7.13412,-4.984664,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_526.5-531.0.wav,,
8.488673,4.460017,-3.0530894,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_531.0-535.5.wav,,
9.397135,5.113726,-3.6824327,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_535.5-540.0.wav,,
7.81759,3.844074,-2.5855885,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_54.0-58.5.wav,,
8.629399,4.5420647,-3.1099062,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_540.0-544.5.wav,,
8.256887,3.7969296,-2.3908098,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_544.5-549.0.wav,,
9.023428,4.713855,-3.211579,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_549.0-553.5.wav,,
5.348614,1.619859,-0.28262714,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_553.5-558.0.wav,,
8.102257,3.7171328,-2.4258907,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_558.0-562.5.wav,,
8.3169775,4.0506787,-2.6384358,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_562.5-567.0.wav,,
8.2422085,3.8836732,-2.5277746,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_567.0-571.5.wav,,
6.690977,1.9968938,-0.46594384,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_571.5-576.0.wav,,
7.4778967,3.073318,-1.267857,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_576.0-580.5.wav,,
8.390537,4.425492,-2.5220041,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_58.5-63.0.wav,,
8.761915,4.525091,-3.0814316,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_580.5-585.0.wav,,
7.7168436,3.712103,-2.40431,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_585.0-589.5.wav,,
7.298822,2.5342245,-1.2825185,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_589.5-594.0.wav,,
7.823257,3.7242177,-2.5046782,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_594.0-598.5.wav,,
9.364473,5.1497064,-3.6305232,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_598.5-603.0.wav,,
9.366901,5.201718,-3.6005933,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_603.0-607.5.wav,,
10.01474,6.1936455,-4.2806864,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_607.5-612.0.wav,,
9.39817,5.1229978,-3.7026782,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_612.0-616.5.wav,,
10.675321,7.101007,-4.91313,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_616.5-621.0.wav,,
9.431352,5.1851015,-3.744243,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_621.0-625.5.wav,,
6.810354,2.5841906,-0.9544706,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_625.5-630.0.wav,,
8.33508,4.422407,-3.0994747,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_63.0-67.5.wav,,
10.777758,7.276583,-5.0938964,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_630.0-634.5.wav,,
8.384695,4.4189878,-2.524749,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_634.5-639.0.wav,,
9.9606695,6.008746,-3.9539618,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_639.0-643.5.wav,,
8.346785,3.9477472,-2.5069695,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_643.5-648.0.wav,,
7.7464767,3.9113023,-2.6017263,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_648.0-652.5.wav,,
8.119387,4.046673,-2.7035997,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_652.5-657.0.wav,,
9.393278,5.2056465,-3.6236677,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_657.0-661.5.wav,,
7.9966574,3.7109332,-2.3410778,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_661.5-666.0.wav,,
7.725261,4.03614,-2.7248197,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_666.0-670.5.wav,,
9.363512,5.0758815,-3.664897,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_67.5-72.0.wav,,
7.8891177,3.800327,-2.4025261,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_670.5-675.0.wav,,
9.945926,6.004755,-3.9945924,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_675.0-679.5.wav,,
7.981063,3.6811397,-2.3155105,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_679.5-684.0.wav,,
5.493312,1.7197212,-0.22268492,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_684.0-688.5.wav,,
6.798755,1.9884477,-0.5237831,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_688.5-693.0.wav,,
6.6804004,1.9190122,-0.69655204,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_693.0-697.5.wav,,
6.9911947,3.1550796,-0.98142004,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_697.5-702.0.wav,,
7.5667334,3.0163047,-0.82424146,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_706.5-711.0.wav,,
7.6837244,3.139605,-1.0360601,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_711.0-715.5.wav,,
8.388589,4.4209375,-2.5146573,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_715.5-720.0.wav,,
6.6689196,1.8607552,-0.57387733,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_72.0-76.5.wav,,
7.8726234,4.1055045,-1.159631,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_720.0-724.5.wav,,
9.547685,5.236121,-2.8901577,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_724.5-729.0.wav,,
8.936006,5.4604416,-3.444968,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_729.0-733.5.wav,,
9.95272,6.003786,-3.954171,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_733.5-738.0.wav,,
9.49116,5.2273455,-2.9733753,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_738.0-742.5.wav,,
9.565693,5.432432,-3.5679703,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_742.5-747.0.wav,,
8.984953,4.80182,-3.2732258,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_747.0-751.5.wav,,
8.289183,4.2606034,-2.602398,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_751.5-756.0.wav,,
9.154781,4.984401,-3.4243321,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_756.0-760.5.wav,,
7.199615,2.3602245,-1.266318,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_76.5-81.0.wav,,
10.893381,7.308176,-5.1530685,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_760.5-765.0.wav,,
9.353869,5.0761414,-3.6463263,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_765.0-769.5.wav,,
5.5780177,1.3107343,-0.44713372,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_769.5-774.0.wav,,
5.423703,1.2235394,-0.41252422,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_774.0-778.5.wav,,
5.4028893,1.6972802,-0.22337966,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_778.5-783.0.wav,,
4.9034405,1.717473,-0.19956948,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_783.0-787.5.wav,,
5.1129417,0.99503684,-0.32861304,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_787.5-792.0.wav,,
5.0160832,1.5098898,-0.23420447,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_792.0-796.5.wav,,
9.517054,5.239713,-2.9309313,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_796.5-801.0.wav,,
6.5210533,1.9724705,-0.3775591,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_801.0-805.5.wav,,
7.606048,3.0254538,-0.9036402,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_805.5-810.0.wav,,
8.018714,3.8340545,-2.5612917,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_81.0-85.5.wav,,
5.639648,1.8473878,-0.072831385,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_810.0-814.5.wav,,
7.4703207,2.8153539,-1.0770166,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_814.5-819.0.wav,,
7.5647273,3.1873584,-1.2632768,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_819.0-823.5.wav,,
7.6857004,3.100482,-0.98906195,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_823.5-828.0.wav,,
7.852887,3.8743067,-2.255633,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_828.0-832.5.wav,,
9.489661,5.3511977,-3.4958184,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_832.5-837.0.wav,,
6.8281813,1.8851979,-0.58215004,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_837.0-841.5.wav,,
9.459389,5.2976103,-3.5212593,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_841.5-846.0.wav,,
7.816986,3.6067543,-2.3372805,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_846.0-850.5.wav,,
5.962846,1.3331168,-0.5537423,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_85.5-90.0.wav,,
7.880286,3.5621166,-2.3211265,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_850.5-855.0.wav,,
7.8450637,3.5726032,-2.2864437,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_855.0-859.5.wav,,
8.453675,4.136127,-2.7086535,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_859.5-864.0.wav,,
7.7317986,3.1017354,-0.838554,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_864.0-868.5.wav,,
6.898707,2.2189488,-0.52217865,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_868.5-873.0.wav,,
7.93857,3.3911417,-0.91253996,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_873.0-877.5.wav,,
7.989982,3.5914412,-0.8680794,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_877.5-882.0.wav,,
8.009181,3.6099777,-2.3338532,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_882.0-886.5.wav,,
7.5214586,2.9596894,-0.86216587,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_886.5-891.0.wav,,
5.3850913,1.6997706,-0.21724515,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_891.0-895.5.wav,,
7.6894655,3.0767615,-0.88933975,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_895.5-900.0.wav,,
4.612152,1.275552,0.13519183,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_9.0-13.5.wav,,
9.33146,5.0626225,-3.6395674,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_90.0-94.5.wav,,
7.751543,3.123962,-0.82748634,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_900.0-904.5.wav,,
7.025674,1.616446,0.024743496,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_904.5-909.0.wav,,
8.012656,3.5325313,-0.8308791,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_909.0-913.5.wav,,
7.709974,3.1060889,-0.8557189,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_913.5-918.0.wav,,
7.6938887,3.146607,-0.8117826,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_918.0-922.5.wav,,
5.75602,1.8582265,-0.17282656,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_922.5-927.0.wav,,
7.767365,3.1966953,-0.78713757,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_927.0-931.5.wav,,
7.7088847,3.0987043,-0.88499683,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_931.5-936.0.wav,,
6.87392,2.0380359,-0.98973995,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_936.0-940.5.wav,,
6.8903003,2.3946598,-1.1451908,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_94.5-99.0.wav,,
7.9777765,3.606283,-0.88999456,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_940.5-945.0.wav,,
7.936932,3.7723835,-0.96112484,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_945.0-949.5.wav,,
7.9536858,3.4185758,-0.86929214,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_949.5-954.0.wav,,
7.9198866,3.3749335,-0.90518737,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_954.0-958.5.wav,,
6.8772745,2.0565896,-0.4395579,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_958.5-963.0.wav,,
7.9640117,3.5617392,-2.2706182,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_963.0-967.5.wav,,
7.9607286,3.4348233,-0.86737627,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_967.5-972.0.wav,,
7.9919605,3.5581212,-0.85717356,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_972.0-976.5.wav,,
4.76487,1.5287839,0.15354335,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_976.5-981.0.wav,,
5.496942,1.7580465,-0.19439876,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_981.0-985.5.wav,,
5.0173364,1.4700071,-0.22637056,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_985.5-990.0.wav,,
8.38363,4.4151335,-2.531846,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_99.0-103.5.wav,,
7.9250226,3.3905282,-0.8941202,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_990.0-994.5.wav,,
7.9021444,3.3590357,-0.9110807,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_994.5-999.0.wav,,
4.7666707,1.5789958,0.18486847,5,D:\PhD-data\Mourachan-WetA\20210509T100000+1000_REC_999.0-1003.5.wav,,
6.2885594,1.7131759,-0.5142457,5,D:\PhD-data\Mourachan-WetA\20210509T120000+1000_REC_0-4.5.wav,,
6.8202395,2.0914762,-0.9618158,5,D:\PhD-data\Mourachan-WetA\20210509T120000+1000_REC_1003.5-1008.0.wav,,
9.333619,4.999782,-3.6432667,5,D:\PhD-data\Mourachan-WetA\20210509T120000+1000_REC_1008.0-1012.5.wav,,
8.823024,4.728508,-3.3427384,5,D:\PhD-data\Mourachan-WetA\20210509T120000+1000_REC_1012.5-1017.0.wav,,
8.532201,4.1952834,-2.9055865,5,D:\PhD-data\Mourachan-WetA\20210509T120000+1000_REC_1017.0-1021.5.wav,,
9.204799,4.3142705,-3.1503077,5,D:\PhD-data\Mourachan-WetA\20210509T120000+1000_REC_1021.5-1026.0.wav,,
8.496952,4.1211324,-2.8745332,5,D:\PhD-data\Mourachan-WetA\20210509T120000+1000_REC_1026.0-1030.5.wav,,
5.4179015,1.5941838,-0.2985384,5,D:\PhD-data\Mourachan-WetA\20210509T120000+1000_REC_103.5-108.0.wav,,
9.14025,4.2648764,-3.1054494,5,D:\PhD-data\Mourachan-WetA\20210509T120000+1000_REC_1030.5-1035.0.wav,,
9.165774,4.276076,-3.1240342,5,D:\PhD-data\Mourachan-WetA\20210509T120000+1000_REC_1035.0-1039.5.wav,,
9.1806345,4.275362,-3.1257107,5,D:\PhD-data\Mourachan-WetA\20210509T120000+1000_REC_1039.5-1044.0.wav,,
9.21051,4.2872868,-3.1416981,5,D:\PhD-data\Mourachan-WetA\20210509T120000+1000_REC_1044.0-1048.5.wav,,
9.207365,4.2909827,-3.1419537,5,D:\PhD-data\Mourachan-WetA\20210509T120000+1000_REC_1048.5-1053.0.wav,,
6.855421,2.0753305,-1.0373968,5,D:\PhD-data\Mourachan-WetA\20210509T120000+1000_REC_1053.0-1057.5.wav,,
7.7130427,3.7338002,-2.457818,5,D:\PhD-data\Mourachan-WetA\20210509T120000+1000_REC_1057.5-1062.0.wav,,
5.956839,1.275737,-0.65519124,5,D:\PhD-data\Mourachan-WetA\20210509T120000+1000_REC_1062.0-1066.5.wav,,
9.4293995,5.029442,-3.7524016,5,D:\PhD-data\Mourachan-WetA\20210509T120000+1000_REC_1066.5-1071.0.wav,,
4.911658,1.2721579,-0.16730163,5,D:\PhD-data\Mourachan-WetA\20210509T120000+1000_REC_1071.0-1075.5.wav,,
8.375082,4.023638,-2.778794,5,D:\PhD-data\Mourachan-WetA\20210509T120000+1000_REC_1075.5-1080.0.wav,,
